age,annual_income,employment_years,total_debt,debt_to_income,num_credit_lines,late_payments_2yr,credit_utilization,credit_history_length,recent_inquiries,loan_amount,home_ownership,savings_balance,creditworthy
21,39083.13,1.9,15320.59,0.392,5,2,0.347,0.0,1,10080.0,0,3697.1,0
38,38303.81,12.8,7201.12,0.188,5,1,0.434,10.0,1,28218.31,1,1985.44,1
30,75684.72,5.3,30198.2,0.399,5,0,0.192,6.0,0,16388.3,2,7274.3,1
39,21127.43,2.9,9401.71,0.445,5,1,0.257,10.6,1,17990.35,1,2437.74,0
36,41873.09,7.8,11975.7,0.286,3,1,0.48,7.1,0,16235.46,0,3886.43,0
51,43517.72,8.5,3176.79,0.073,3,2,0.054,5.3,1,10361.5,0,4652.84,1
31,65648.22,1.7,34662.26,0.528,4,3,0.101,6.7,0,15353.69,1,806.58,1
21,66631.53,2.1,24187.25,0.363,1,4,0.275,0.0,0,20937.27,0,2875.24,0
65,33783.23,13.7,0.0,0.0,6,0,0.48,11.7,3,10674.5,2,9018.52,1
69,39847.45,0.9,26339.16,0.661,1,2,0.282,12.0,0,18591.38,0,295297.5,1
63,61239.77,0.2,17024.66,0.278,1,0,0.173,12.2,1,4530.82,2,359.4,1
44,32877.36,3.0,23540.19,0.716,3,3,0.459,7.5,3,19137.53,0,1396.46,0
46,89595.4,8.1,36465.33,0.407,4,0,0.398,13.7,1,6231.88,1,1459.01,1
64,66475.43,7.4,21272.14,0.32,2,1,0.505,4.5,2,4524.94,0,673.42,1
45,53410.08,12.6,20189.01,0.378,3,2,0.256,3.1,1,8371.11,2,31436.15,1
52,59603.54,3.8,14543.26,0.244,4,0,0.371,11.6,2,11208.5,1,2861.71,1
25,38814.71,0.5,13934.48,0.359,5,0,0.091,5.2,1,12098.63,0,2456.32,1
33,35841.23,4.4,23368.48,0.652,4,1,0.059,16.2,0,21467.46,1,6371.42,0
59,39641.78,7.5,8522.98,0.215,4,0,0.057,13.9,0,7084.54,2,1481.98,1
53,62942.91,0.5,27065.45,0.43,5,1,0.07,8.2,1,26539.92,0,7233.33,0
47,54203.86,0.9,13117.33,0.242,6,1,0.278,2.0,3,26573.85,2,1496.64,1
35,39681.6,0.1,12896.52,0.325,4,0,0.355,4.5,1,11331.89,1,15834.99,0
19,71309.93,4.5,46066.21,0.646,2,0,0.336,7.1,0,6023.92,0,3528.16,1
66,44937.45,10.9,19278.17,0.429,5,0,0.182,21.2,0,44111.83,0,15824.31,1
30,34660.11,5.6,16012.97,0.462,5,2,0.411,9.2,1,27859.33,0,6269.2,1
21,55668.56,20.1,20096.35,0.361,3,2,0.296,11.5,0,11095.28,1,181.5,1
43,29539.55,0.3,22272.82,0.754,3,3,0.191,3.8,1,4370.65,1,696.34,0
42,21086.5,11.7,4385.99,0.208,3,1,0.693,8.5,1,14361.48,0,21546.18,1
47,48895.85,8.4,5525.23,0.113,2,1,0.25,4.2,0,6946.89,0,2056.31,1
28,35287.82,1.9,21278.56,0.603,3,1,0.181,5.1,2,16720.7,0,358.18,0
24,43170.94,18.2,12649.09,0.293,5,1,0.352,0.0,1,11358.27,2,1657.91,1
48,30231.31,1.7,12455.3,0.412,5,0,0.369,9.6,1,3798.56,2,1956.86,1
61,89721.53,11.0,54460.97,0.607,0,0,0.164,11.6,1,4875.72,1,13834.52,1
27,35215.92,10.6,14579.39,0.414,4,0,0.268,0.6,0,6264.75,0,1111.06,1
56,39497.8,7.1,27055.99,0.685,1,3,0.092,2.1,0,26490.44,1,2630.46,0
30,59215.68,4.1,21909.8,0.37,5,4,0.193,0.7,0,6701.19,2,11261.79,0
48,24629.32,0.6,6009.55,0.244,6,1,0.296,8.0,0,2529.43,0,1719.48,1
24,23735.45,3.8,0.0,0.0,4,3,0.102,7.7,2,8769.59,0,1092.12,1
66,59306.63,2.2,23426.12,0.395,0,2,0.264,12.3,1,8460.71,1,4710.83,1
59,39242.91,7.9,588.64,0.015,5,3,0.569,2.2,2,25690.76,0,7737.06,0
59,31233.69,7.1,12462.24,0.399,4,3,0.355,6.1,0,24556.67,2,2781.3,0
53,66282.86,12.1,37714.95,0.569,2,2,0.229,4.2,1,4513.11,0,6387.17,1
37,32664.34,0.1,11334.53,0.347,4,2,0.255,11.3,1,12532.13,2,1587.04,0
21,42733.73,8.3,16196.08,0.379,2,1,0.088,7.9,2,15915.52,2,282.2,1
24,31317.58,13.9,15251.66,0.487,5,0,0.228,5.2,0,9203.22,0,8582.01,1
18,57052.01,7.8,25673.4,0.45,5,0,0.314,4.0,0,10999.96,0,896.44,1
61,95419.49,0.7,49999.81,0.524,4,2,0.512,9.8,0,19213.37,1,1451.83,0
62,19331.28,0.4,6707.95,0.347,5,3,0.262,13.5,1,11797.51,0,3952.46,0
59,51861.34,0.1,622.34,0.012,2,1,0.171,9.7,0,14798.61,0,9578.49,1
64,75229.16,5.0,39570.54,0.526,10,2,0.361,6.3,1,23020.36,2,2714.94,1
30,39706.14,5.0,12467.73,0.314,3,0,0.81,1.1,1,7570.83,0,1635.9,0
39,27846.95,21.7,6070.64,0.218,1,2,0.075,14.4,1,15957.35,2,17750.49,1
38,60505.03,2.5,24202.01,0.4,7,1,0.288,8.0,1,7580.6,1,2069.81,1
39,80888.48,2.0,30575.85,0.378,3,3,0.54,11.6,0,18847.22,0,2198.94,0
45,76516.45,4.9,18210.92,0.238,0,2,0.246,11.7,0,6816.93,0,451.27,1
26,58862.22,8.7,9241.37,0.157,7,0,0.091,13.1,1,12845.0,1,3429.28,1
43,51480.42,13.8,21621.78,0.42,4,0,0.376,15.7,0,8632.11,0,16951.6,1
26,31272.48,8.1,6973.76,0.223,2,1,0.145,0.0,0,14075.87,0,521.05,0
32,75555.48,2.8,27728.86,0.367,4,0,0.52,8.8,1,5961.81,0,1273.51,1
27,73495.42,5.0,29839.14,0.406,5,1,0.057,13.9,0,8378.85,1,2851.38,1
41,27749.44,9.7,13735.97,0.495,4,1,0.38,8.2,1,9589.44,1,5696.93,1
59,58820.16,3.4,39291.87,0.668,4,1,0.107,9.4,1,5194.17,2,4284.39,1
25,67942.15,1.2,26225.67,0.386,1,0,0.135,8.2,1,6873.49,0,3126.15,0
41,76195.44,0.9,21791.9,0.286,3,1,0.567,7.1,2,3700.5,0,1348.54,1
33,47216.81,0.0,28282.87,0.599,4,3,0.252,2.4,0,12410.55,2,15378.93,0
66,31927.28,6.3,16187.13,0.507,3,2,0.037,5.3,3,15938.99,0,237.22,0
43,38137.06,0.6,14301.4,0.375,4,0,0.311,2.1,0,4294.82,1,11668.9,1
44,29625.04,1.4,11405.64,0.385,0,0,0.288,10.8,2,4901.63,1,33861.41,1
54,47785.12,1.8,16915.93,0.354,5,0,0.434,10.5,1,5567.57,0,7253.37,1
21,43328.13,4.1,16204.72,0.374,3,2,0.138,7.7,1,4610.0,2,1468.2,1
67,143274.58,2.5,47996.98,0.335,7,0,0.361,0.0,0,12576.85,0,4214.01,1
41,76675.58,5.6,15641.82,0.204,3,0,0.566,6.2,0,6534.86,1,740.65,1
36,79600.37,0.3,27939.73,0.351,3,1,0.574,2.2,1,11500.19,0,946.39,1
53,62048.79,0.7,38097.96,0.614,6,1,0.595,2.7,2,6320.1,1,5698.34,0
56,40796.08,3.5,9301.51,0.228,4,3,0.307,9.2,1,8068.87,2,5998.74,0
27,42714.98,2.1,13198.93,0.309,2,0,0.29,12.5,1,18455.09,0,4636.34,0
42,44715.05,1.8,9658.45,0.216,3,1,0.279,14.7,0,4947.82,1,711.44,1
35,53858.56,0.3,28221.89,0.524,7,1,0.246,9.6,0,7064.85,0,50028.59,1
36,59550.79,11.3,28227.07,0.474,1,0,0.439,15.2,0,12715.77,2,5917.14,1
53,49038.17,5.9,7748.03,0.158,6,1,0.389,1.5,1,8175.43,1,2589.17,1
27,42391.4,0.6,1992.4,0.047,7,1,0.12,3.7,0,11083.28,0,3293.41,1
50,36422.51,0.3,17482.8,0.48,6,1,0.204,7.6,1,9907.45,0,1433.94,0
67,24432.65,18.4,3640.46,0.149,5,2,0.363,11.2,1,4007.65,0,1060.55,1
22,93124.22,5.7,44140.88,0.474,8,3,0.226,10.5,0,22912.77,2,57908.19,1
64,147674.35,2.7,37509.28,0.254,3,1,0.142,11.8,1,9324.48,2,1077.14,1
66,89292.11,6.0,40538.62,0.454,2,0,0.086,8.9,0,25767.37,0,1348.23,1
52,26120.28,7.1,10892.16,0.417,3,0,0.669,8.3,1,12122.84,1,2006.08,0
61,72657.24,7.6,19617.45,0.27,3,1,0.206,16.2,0,21807.23,2,1269.77,1
51,81788.19,3.2,17829.83,0.218,3,0,0.247,10.3,2,18276.4,1,3023.27,1
50,40065.91,2.8,17468.74,0.436,3,1,0.135,8.7,2,20688.41,0,1786.39,0
38,62596.44,0.1,15398.72,0.246,5,1,0.569,8.3,1,8658.78,0,2557.64,1
34,39020.74,13.1,20134.7,0.516,1,0,0.333,4.2,0,28919.51,1,2025.64,1
39,105289.03,4.6,23690.03,0.225,4,0,0.035,11.7,0,7456.21,0,2255.94,1
65,58846.37,1.1,23715.09,0.403,2,0,0.06,2.4,1,12303.18,0,470.46,1
54,30990.07,12.6,9018.11,0.291,3,0,0.444,0.0,0,16611.97,0,2050.3,0
32,68521.58,12.3,24051.07,0.351,4,2,0.224,16.8,0,66393.08,0,2569.62,1
52,83232.26,22.6,20391.9,0.245,8,3,0.331,15.4,1,19079.3,0,2148.32,1
45,54125.78,10.4,17482.63,0.323,2,5,0.547,10.2,0,7218.13,1,2180.85,1
24,62300.26,30.6,0.0,0.0,4,2,0.44,9.8,2,11633.15,1,8988.89,1
49,47340.59,1.4,10793.65,0.228,4,2,0.351,6.8,1,4412.58,2,1613.49,0
28,27801.9,9.2,7284.1,0.262,6,2,0.382,5.8,0,23907.63,1,10044.83,1
27,45439.32,8.7,15403.93,0.339,5,0,0.447,0.0,1,1516.15,0,33343.07,1
26,63673.25,1.3,34638.25,0.544,2,0,0.138,2.7,1,8924.1,2,1366.7,1
31,45981.14,0.5,11265.38,0.245,4,1,0.261,3.3,2,36953.64,0,4679.34,1
30,73158.44,19.4,41115.04,0.562,5,2,0.426,8.3,1,15613.17,1,3986.18,1
42,40292.04,1.8,8904.54,0.221,2,0,0.215,16.7,1,13278.05,2,3174.09,1
19,41635.34,10.2,7660.9,0.184,4,2,0.058,0.3,0,4841.19,2,428.23,1
52,74277.25,0.0,4976.58,0.067,7,3,0.373,11.0,1,21993.53,1,8651.15,1
24,54771.55,0.1,24154.25,0.441,3,2,0.459,11.5,0,5717.85,1,1900.09,1
38,39900.3,3.1,14483.81,0.363,2,0,0.363,0.0,0,5746.32,2,12031.62,1
35,82199.35,1.4,35510.12,0.432,5,0,0.323,0.8,0,21970.42,1,2926.54,0
20,34739.48,5.9,12853.61,0.37,3,1,0.18,9.2,1,5604.97,2,11639.35,1
59,34082.03,4.2,11894.63,0.349,4,0,0.577,9.5,0,4113.03,0,5518.44,1
56,11911.69,0.4,4681.29,0.393,3,2,0.241,14.2,0,5550.1,1,7454.49,0
58,37161.02,0.9,25009.37,0.673,3,2,0.109,10.3,4,11086.75,0,6320.24,0
66,94311.49,2.5,26312.91,0.279,8,0,0.27,2.0,1,7321.11,2,2525.67,1
28,17393.53,1.0,11444.94,0.658,4,0,0.219,8.0,0,29437.38,1,1930.43,0
56,30456.05,7.9,14557.99,0.478,4,2,0.291,4.4,0,10102.29,0,5113.21,0
41,61055.24,2.7,24727.37,0.405,5,1,0.076,0.0,0,4702.69,0,6890.81,0
63,15955.62,0.5,6908.78,0.433,2,1,0.355,11.6,0,3226.66,2,2956.31,1
36,37973.76,3.3,0.0,0.0,3,1,0.306,10.9,2,16988.38,2,7585.62,1
21,86719.29,0.5,26969.7,0.311,2,0,0.507,7.2,0,11850.78,1,1228.91,1
43,136150.05,0.7,33901.36,0.249,0,1,0.229,16.5,0,14257.33,1,4047.99,1
55,56676.97,1.4,37803.54,0.667,5,0,0.325,1.7,1,7660.54,0,11774.74,0
59,30846.13,9.8,9222.99,0.299,3,0,0.397,13.0,2,10856.5,1,4043.09,1
49,30331.31,12.9,10494.63,0.346,5,1,0.224,4.3,1,20219.19,1,2607.25,1
56,52704.39,8.8,18077.61,0.343,4,1,0.486,10.4,0,9930.03,2,8870.9,1
62,56414.51,2.0,8687.83,0.154,6,0,0.231,12.8,3,4972.23,2,19780.31,1
63,124115.07,1.6,33014.61,0.266,7,2,0.242,3.8,0,15270.32,2,6096.19,1
53,79650.41,4.0,37674.64,0.473,4,1,0.107,4.9,3,8027.5,1,447.42,1
57,51126.24,6.4,1533.79,0.03,5,2,0.059,9.9,4,17671.66,1,1185.57,1
54,41456.35,25.1,16458.17,0.397,1,2,0.398,2.8,0,10049.55,1,10147.12,1
50,221318.0,0.7,47583.37,0.215,2,1,0.084,11.1,0,16598.87,1,1686.54,1
53,67056.94,0.3,36546.03,0.545,4,1,0.157,8.4,0,13416.13,0,3312.65,1
20,35088.34,5.9,14351.13,0.409,9,3,0.069,9.8,0,21564.66,2,1611.53,1
26,43813.12,8.9,5345.2,0.122,3,1,0.435,4.3,0,17628.02,2,8464.13,1
25,31611.39,9.4,9104.08,0.288,4,1,0.391,4.0,2,4523.83,1,5631.14,1
50,14731.23,5.7,6157.65,0.418,7,0,0.31,1.0,0,3215.77,1,1393.81,1
23,57315.45,15.4,17423.9,0.304,3,0,0.465,9.4,1,9450.54,0,8351.65,1
58,119518.58,3.6,44460.91,0.372,5,1,0.3,2.0,1,14201.36,1,8933.22,1
56,21692.49,12.3,7527.29,0.347,1,3,0.12,6.4,0,6404.75,1,6132.74,0
21,50394.2,17.2,24189.22,0.48,2,2,0.294,11.8,1,12931.16,0,3990.34,1
30,34425.32,9.4,14320.93,0.416,1,1,0.338,17.3,1,12608.35,0,254305.57,1
66,63624.33,1.9,21823.15,0.343,5,1,0.426,9.7,0,9473.07,1,548.82,1
19,44973.78,1.1,15875.74,0.353,2,0,0.264,8.5,1,6762.95,2,2120.29,1
22,24834.09,4.0,4668.81,0.188,6,1,0.089,1.3,1,5368.88,1,3011.84,1
61,30014.87,3.0,17108.48,0.57,3,1,0.303,5.6,1,43805.05,0,13728.97,0
44,32365.55,10.5,25698.25,0.794,5,1,0.605,5.8,1,2772.67,0,2188.65,0
49,96005.34,0.5,28801.6,0.3,4,4,0.623,10.0,0,4706.47,1,11847.46,1
38,93585.4,1.5,33409.99,0.357,2,1,0.083,6.4,3,47111.69,1,1519.4,0
25,41953.87,7.0,21060.84,0.502,3,1,0.234,18.3,0,5325.11,1,5265.44,1
55,90572.12,0.5,45376.63,0.501,3,0,0.475,10.5,2,7061.52,2,8625.83,1
25,44954.59,1.9,16947.88,0.377,1,2,0.608,11.7,0,14884.04,0,1457.05,0
67,41633.84,2.4,8493.3,0.204,5,3,0.203,10.5,1,13208.85,1,7717.49,1
20,50440.96,4.9,31424.72,0.623,2,0,0.142,3.0,0,12911.03,0,17134.11,1
61,56523.55,0.9,25548.64,0.452,5,1,0.46,5.2,0,24275.91,1,2725.35,0
20,37133.6,9.9,14222.17,0.383,3,4,0.196,5.6,3,5570.12,1,942.49,1
39,49559.68,3.0,11993.44,0.242,4,2,0.062,14.0,2,10992.57,1,2122.23,1
23,72668.35,12.4,26087.94,0.359,3,0,0.038,13.0,1,9583.34,2,2765.21,1
19,52300.95,3.2,4079.47,0.078,5,4,0.408,9.6,2,5840.56,1,9744.86,0
40,50080.72,1.6,23087.21,0.461,6,1,0.337,9.2,1,10532.82,1,1049.27,0
61,62761.06,0.8,31255.01,0.498,7,1,0.131,11.4,1,13852.27,0,6656.46,1
19,68415.39,0.0,26271.51,0.384,4,2,0.258,0.5,1,14057.78,1,6028.92,1
55,47509.84,3.8,9787.03,0.206,3,2,0.161,8.7,1,18800.93,2,5452.02,0
34,38673.48,0.6,16165.51,0.418,1,1,0.396,0.5,1,9662.35,1,13117.67,0
52,53884.69,2.5,25218.03,0.468,1,1,0.339,6.8,0,5407.7,0,4232.48,1
51,22093.05,4.4,5280.24,0.239,3,2,0.553,12.5,2,4313.71,2,1573.87,0
40,44127.52,1.6,21622.48,0.49,4,1,0.269,3.2,1,7503.71,0,2858.7,0
47,14245.84,1.0,6111.47,0.429,6,0,0.044,14.6,2,4395.79,2,3244.6,0
69,21207.37,7.5,6553.08,0.309,2,2,0.599,11.7,1,6461.24,2,1682.84,1
25,19671.12,14.7,5232.52,0.266,4,2,0.253,8.2,1,4870.29,1,532.94,1
39,82757.99,0.5,26730.83,0.323,4,2,0.721,7.9,0,6681.59,2,3494.33,1
61,49364.7,0.8,10070.4,0.204,4,4,0.107,3.1,2,28855.83,0,4059.76,0
53,26081.34,16.1,10145.64,0.389,5,0,0.445,2.2,2,9191.12,2,2851.24,0
22,62663.41,0.2,27195.92,0.434,3,2,0.375,3.5,1,25422.04,1,3180.89,0
30,80364.45,19.0,42191.34,0.525,1,2,0.297,5.1,1,12715.85,0,1021.2,1
46,63211.58,0.0,24968.57,0.395,4,2,0.068,9.8,0,6812.71,0,168.3,0
48,44606.95,10.3,18244.24,0.409,6,4,0.171,3.3,0,9191.39,1,2197.79,0
64,55063.55,1.8,17069.7,0.31,4,2,0.117,6.0,1,3676.04,2,600.43,1
33,76937.47,14.0,16849.31,0.219,10,3,0.543,12.0,3,8113.95,2,4626.94,1
59,38769.03,1.9,11087.94,0.286,2,0,0.203,1.2,1,4507.5,0,826.47,0
47,49758.34,5.3,28063.7,0.564,6,1,0.117,1.4,1,14173.53,2,2828.87,1
33,43105.4,0.4,19181.9,0.445,9,3,0.381,7.0,1,7624.07,1,2093.75,0
29,21879.21,1.4,8992.36,0.411,3,4,0.174,8.4,1,8248.88,2,1230.62,0
34,77519.45,7.4,6046.52,0.078,7,1,0.269,8.0,0,7702.03,1,9927.27,1
33,137123.32,3.8,54437.96,0.397,3,3,0.566,14.1,2,16967.18,0,762.88,1
29,31669.29,13.2,4782.06,0.151,3,0,0.363,3.6,1,5802.82,0,176.78,1
25,79327.5,2.8,12771.73,0.161,5,0,0.352,1.7,1,5577.5,1,689.96,1
37,32176.87,10.2,5727.48,0.178,3,2,0.13,0.0,1,12155.76,0,18635.75,1
20,52385.96,3.0,12258.31,0.234,5,1,0.047,6.6,1,18992.45,2,2158.53,1
33,104193.62,19.4,49491.97,0.475,3,2,0.626,9.7,0,12073.49,0,10961.91,1
47,37789.27,16.1,14511.08,0.384,1,2,0.049,10.0,1,36758.03,1,2927.59,1
62,48662.15,2.0,10170.39,0.209,4,2,0.22,7.1,0,5650.21,1,12632.67,0
40,19915.4,10.9,5237.75,0.263,5,2,0.521,6.1,2,2697.46,1,1111.23,1
45,35168.21,9.4,14946.49,0.425,5,1,0.16,8.9,2,13257.76,0,4195.06,0
68,18898.99,1.2,8599.04,0.455,9,2,0.263,9.0,0,9027.48,0,7751.6,0
57,60754.05,4.9,22479.0,0.37,6,3,0.102,3.0,1,13133.72,2,652.3,1
22,74296.47,0.4,13224.77,0.178,2,1,0.45,11.0,2,16544.77,1,866.7,1
37,43878.62,9.1,12637.04,0.288,3,2,0.208,11.0,3,3963.12,1,2206.77,1
57,56553.56,1.0,39983.37,0.707,7,0,0.169,0.1,1,8333.0,1,5284.55,1
61,41653.25,0.4,6997.75,0.168,3,5,0.036,5.5,1,14067.7,2,1150.03,0
18,70988.47,2.6,28821.32,0.406,5,1,0.162,2.5,2,11536.74,0,11695.41,0
47,52298.92,4.3,34935.68,0.668,0,2,0.356,7.2,0,8905.26,2,9353.85,0
38,18163.48,9.7,5612.52,0.309,2,0,0.155,4.6,0,15412.75,0,2764.94,1
37,78432.24,18.3,49020.15,0.625,2,1,0.613,8.9,1,17997.51,2,5093.98,1
23,40345.24,2.9,9965.27,0.247,8,2,0.43,2.2,1,2890.81,2,7159.66,0
39,25972.93,0.3,1402.54,0.054,8,1,0.322,10.0,3,25475.42,1,8287.43,1
35,39361.09,6.9,10351.97,0.263,5,2,0.332,19.6,4,4752.01,0,5444.14,0
25,18938.75,4.2,4469.54,0.236,4,3,0.384,9.5,0,14147.11,0,1481.72,1
56,26240.4,3.0,2597.8,0.099,6,4,0.192,14.3,0,8116.38,1,412.87,0
49,52652.81,1.9,15111.36,0.287,3,2,0.324,7.0,1,21014.31,1,3608.58,0
50,54904.79,3.5,27397.49,0.499,7,2,0.239,2.8,0,15254.64,2,13319.84,1
33,57137.7,2.1,14912.94,0.261,3,0,0.183,6.1,0,14095.3,1,14715.35,1
29,49099.54,7.1,14435.26,0.294,8,1,0.176,10.7,1,11307.18,1,4370.23,1
55,34667.83,3.9,19275.31,0.556,6,3,0.217,7.8,2,7169.63,2,1724.92,0
69,47704.0,10.5,11353.55,0.238,5,1,0.075,6.2,0,5464.06,0,9019.95,1
51,39395.08,3.9,17452.02,0.443,4,1,0.246,11.6,0,4316.38,0,798.14,0
31,21744.35,1.4,2043.97,0.094,4,0,0.047,7.5,0,6799.37,1,1421.97,1
53,33315.98,9.5,6829.78,0.205,4,0,0.206,0.0,1,17107.61,1,534.98,1
50,76478.93,4.1,24320.3,0.318,3,2,0.55,10.9,5,5425.39,0,9871.6,0
40,108461.12,1.2,57592.85,0.531,4,0,0.466,9.1,4,20443.32,2,418.4,1
67,67889.56,4.9,14460.48,0.213,1,1,0.366,13.6,0,5348.2,0,4865.78,1
62,106069.4,2.2,22380.64,0.211,2,3,0.313,9.9,0,8967.54,0,48584.65,1
19,51159.03,9.3,20003.18,0.391,2,2,0.248,4.9,2,12973.43,1,4826.15,0
58,117147.38,3.0,48616.16,0.415,7,0,0.263,9.5,3,18323.22,0,931.86,1
38,136932.61,6.5,26701.86,0.195,4,2,0.095,7.3,2,7942.98,0,1804.91,1
19,20604.51,0.5,5604.43,0.272,5,3,0.547,8.9,1,13210.26,2,487.13,0
44,54761.72,2.5,28092.76,0.513,3,1,0.222,13.2,2,11243.47,1,1018.49,0
26,51185.68,20.4,8855.12,0.173,3,0,0.34,6.0,0,8519.67,0,1264.5,1
18,39654.04,8.3,15901.27,0.401,4,3,0.028,6.5,0,5307.03,1,1096.68,1
28,62690.03,0.9,17051.69,0.272,2,0,0.034,0.0,0,12887.68,1,3513.55,1
20,50039.23,1.6,28021.97,0.56,7,1,0.218,16.3,1,10063.98,1,105.96,1
69,33937.49,2.0,14830.68,0.437,4,0,0.3,7.9,0,8170.41,0,671.05,0
40,48373.02,5.3,23315.8,0.482,4,2,0.007,4.9,3,10602.72,1,5934.94,0
43,89527.16,7.1,24082.81,0.269,4,1,0.248,12.7,0,13942.45,1,37018.84,1
21,53705.41,6.9,25456.36,0.474,5,1,0.397,14.4,1,3612.21,1,4998.76,1
35,67069.01,3.6,31522.43,0.47,1,0,0.145,0.3,0,7131.29,2,1090.09,1
23,42679.48,8.3,18266.82,0.428,5,0,0.339,5.1,1,5516.45,0,8262.58,1
52,61453.25,2.9,18927.6,0.308,5,0,0.21,9.3,0,5772.64,1,11074.88,1
39,26779.52,0.7,10015.54,0.374,5,1,0.402,2.4,2,6165.09,2,1208.65,0
60,38182.77,4.2,2749.16,0.072,5,2,0.338,5.1,1,19130.65,0,1062.16,0
32,46567.85,15.2,28592.66,0.614,4,1,0.163,1.6,1,12087.72,1,20645.94,1
39,25895.7,7.9,6706.99,0.259,4,1,0.205,8.2,2,5115.45,2,815.66,1
54,32366.9,4.3,9710.07,0.3,6,1,0.275,3.0,1,11064.47,0,24428.94,0
69,57328.66,5.2,8713.96,0.152,2,1,0.337,20.3,2,12796.57,0,5852.58,1
59,52308.59,13.3,23591.17,0.451,4,0,0.366,16.6,1,7980.7,0,13921.17,1
29,73363.57,2.8,31472.97,0.429,1,0,0.058,2.5,0,4571.54,1,10061.04,1
64,36306.22,2.0,11109.7,0.306,2,0,0.225,0.0,0,5150.42,2,10460.92,1
66,50453.18,18.9,0.0,0.0,3,0,0.526,0.6,2,3821.14,0,754.33,1
59,35033.72,10.0,8513.19,0.243,1,2,0.228,5.6,1,35737.74,0,7107.0,1
55,69777.32,2.0,29236.7,0.419,3,0,0.068,8.8,2,3508.0,1,13674.67,1
35,88909.39,3.1,34496.84,0.388,4,0,0.43,1.3,1,4663.28,0,2234.88,0
62,62421.34,2.7,21410.52,0.343,4,1,0.105,6.5,1,9758.64,2,274.33,1
52,83332.77,0.8,23833.17,0.286,3,2,0.253,6.8,1,3306.23,0,618.15,1
47,49823.89,15.8,5630.1,0.113,7,4,0.614,1.9,3,4937.87,2,449.32,1
41,73335.27,2.6,36300.96,0.495,4,3,0.456,14.9,0,10603.69,2,1882.69,0
59,50904.62,10.4,6821.22,0.134,5,0,0.445,9.6,2,11180.43,0,555.85,1
47,29364.33,1.0,9367.22,0.319,3,0,0.293,10.3,0,12655.3,0,1403.16,1
31,55456.86,4.0,10814.09,0.195,4,1,0.145,20.1,2,15203.31,2,33843.6,1
23,29802.62,0.1,14871.51,0.499,3,1,0.342,2.5,0,9660.52,2,8197.45,0
20,157875.89,7.2,68991.76,0.437,8,0,0.155,12.6,0,6546.45,1,6254.68,1
33,41479.55,4.3,12277.95,0.296,2,0,0.205,16.3,1,13022.56,1,11619.06,1
24,67678.17,4.9,30725.89,0.454,6,0,0.255,15.6,1,22795.13,0,637.44,1
69,48717.49,0.3,6138.4,0.126,5,2,0.065,11.2,1,14336.79,1,961.55,0
31,26454.81,1.2,8941.73,0.338,5,1,0.652,0.0,0,5894.32,0,3374.25,0
26,18972.36,0.4,3642.69,0.192,0,2,0.16,9.7,0,14306.92,1,1338.48,1
32,71289.69,1.7,35930.0,0.504,6,2,0.57,5.1,1,13842.86,0,1908.3,0
38,106369.11,4.9,43185.86,0.406,3,1,0.226,9.1,2,4711.42,1,6279.11,1
52,33948.44,4.2,15174.95,0.447,2,1,0.403,13.1,0,8605.63,0,9249.61,1
19,21410.86,4.7,5716.7,0.267,5,0,0.229,9.7,2,13904.55,1,5675.4,0
44,41665.08,4.0,19249.27,0.462,1,1,0.166,2.3,2,19864.66,1,11838.57,0
19,30682.31,1.6,5584.18,0.182,1,4,0.494,1.1,0,6714.72,0,122.18,0
52,35413.28,1.4,7224.31,0.204,3,4,0.31,4.1,0,4128.37,0,33503.0,0
35,66515.27,0.7,21550.95,0.324,4,0,0.08,7.5,0,13428.82,0,7944.64,0
31,47799.41,9.5,10037.88,0.21,3,3,0.384,14.8,0,8528.0,1,1943.59,1
37,32378.38,4.8,14764.54,0.456,3,0,0.546,9.3,1,11427.74,0,506.76,0
35,65791.79,1.0,18355.91,0.279,4,0,0.267,7.4,2,11094.07,1,2414.56,1
27,68421.08,1.0,12863.16,0.188,1,2,0.347,7.0,1,10819.56,2,1145.87,1
42,41418.02,10.3,6958.23,0.168,2,3,0.151,7.0,1,7722.19,2,12748.63,1
19,52520.47,6.8,23896.81,0.455,3,1,0.097,12.2,1,17050.74,0,6735.13,1
42,63592.51,5.4,0.0,0.0,3,1,0.138,2.7,2,5947.23,0,1374.13,1
50,60660.71,2.6,12010.82,0.198,4,3,0.242,13.7,0,11604.88,2,555.39,1
53,50026.44,1.5,28014.81,0.56,4,1,0.309,11.7,2,12507.76,1,2214.54,1
48,100337.33,19.4,29900.52,0.298,5,1,0.124,6.7,1,8801.53,0,9939.96,1
31,65600.62,8.0,29979.48,0.457,1,1,0.161,21.7,1,15929.84,0,5738.99,1
18,39130.62,1.8,16200.08,0.414,6,1,0.36,13.1,0,7486.95,0,553.45,1
63,39248.38,9.4,12598.73,0.321,2,0,0.426,7.1,0,39265.03,1,1586.81,0
33,37084.59,7.1,3745.54,0.101,7,0,0.214,11.8,2,11406.73,0,9662.56,1
63,67242.48,1.8,10153.61,0.151,4,2,0.431,6.5,0,20805.8,0,2545.0,1
69,35904.8,2.8,5349.82,0.149,2,1,0.359,4.3,0,16862.22,0,2801.5,1
20,39638.27,1.0,16727.35,0.422,3,0,0.09,5.6,1,23251.51,2,28781.52,1
